RawMessage	MessageCategory	|Count	:Count	last|	[anim]	[block]	[broken]	[consumed]	[damage]	[eat]	[fail]	[fatigue]	[from]	[fromitem]	[identify]	[miss]	[move]	[msg]	[notarget]	[of]	[partiallytrapped]	[silent]	[source]	[spread]	[still]	[true]	[upkeep]	[weak]	[weaken]	[wisher]	Generation
|-fail|p1a: Lugia|heal	-fail	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-end|p1a: Lugia|Throat Chop|[silent]	-end	4	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	8
|-clearallboost	-clearallboost	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
"|request|{""active"":[{""moves"":[{""move"":""Roost"",""id"":""roost"",""pp"":0,""maxpp"":16,""target"":""self"",""disabled"":true},{""move"":""Aeroblast"",""id"":""aeroblast"",""pp"":0,""maxpp"":8,""target"":""any"",""disabled"":true},{""move"":""Toxic"",""id"":""toxic"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false},{""move"":""Psyshock"",""id"":""psyshock"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxguard"",""target"":""self"",""disabled"":true},{""move"":""maxairstream"",""target"":""adjacentFoe"",""disabled"":true},{""move"":""maxguard"",""target"":""self""},{""move"":""maxmindstorm"",""target"":""adjacentFoe""}]}},{""moves"":[{""move"":""Spore"",""id"":""spore"",""pp"":22,""maxpp"":24,""target"":""normal"",""disabled"":false},{""move"":""Protect"",""id"":""protect"",""pp"":16,""maxpp"":16,""target"":""self"",""disabled"":false},{""move"":""Rage Powder"",""id"":""ragepowder"",""pp"":32,""maxpp"":32,""target"":""self"",""disabled"":false},{""move"":""Clear Smog"",""id"":""clearsmog"",""pp"":24,""maxpp"":24,""target"":""normal"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxguard"",""target"":""self""},{""move"":""maxguard"",""target"":""self""},{""move"":""maxguard"",""target"":""self""},{""move"":""maxooze"",""target"":""adjacentFoe""}]}}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Lugia"",""details"":""Lugia, L72"",""condition"":""233/271"",""active"":true,""stats"":{""atk"":134,""def"":229,""spa"":172,""spd"":264,""spe"":200},""moves"":[""roost"",""aeroblast"",""toxic"",""psyshock""],""baseAbility"":""multiscale"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""multiscale""},{""ident"":""p1: Amoonguss"",""details"":""Amoonguss, L81, F"",""condition"":""317/317"",""active"":true,""stats"":{""atk"":142,""def"":160,""spa"":184,""spd"":176,""spe"":95},""moves"":[""spore"",""protect"",""ragepowder"",""clearsmog""],""baseAbility"":""regenerator"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""regenerator""},{""ident"":""p1: Morpeko"",""details"":""Morpeko, L88, M"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":217,""def"":152,""spa"":173,""spd"":152,""spe"":221},""moves"":[""aurawheel"",""fakeout"",""protect"",""superfang""],""baseAbility"":""hungerswitch"",""item"":"""",""pokeball"":""pokeball"",""ability"":""hungerswitch""},{""ident"":""p1: Klinklang"",""details"":""Klinklang, L88"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":226,""def"":253,""spa"":173,""spd"":200,""spe"":209},""moves"":[""protect"",""wildcharge"",""geargrind"",""shiftgear""],""baseAbility"":""clearbody"",""item"":"""",""pokeball"":""pokeball"",""ability"":""clearbody""},{""ident"":""p1: Mudsdale"",""details"":""Mudsdale, L86, F"",""condition"":""312/312"",""active"":false,""stats"":{""atk"":264,""def"":221,""spa"":144,""spd"":195,""spe"":109},""moves"":[""rocktomb"",""rest"",""highhorsepower"",""bodypress""],""baseAbility"":""stamina"",""item"":""chestoberry"",""pokeball"":""pokeball"",""ability"":""stamina""},{""ident"":""p1: Glaceon"",""details"":""Glaceon, L88, M"",""condition"":""258/258"",""active"":false,""stats"":{""atk"":110,""def"":244,""spa"":279,""spd"":217,""spe"":165},""moves"":[""protect"",""wish"",""shadowball"",""blizzard""],""baseAbility"":""icebody"",""item"":""blunderpolicy"",""pokeball"":""pokeball"",""ability"":""icebody""}]},""rqid"":62}"	request	2	176	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-weather|RainDance|[from] ability: Drizzle|[of] p1a: Kyogre	-weather	4	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
|-weather|RainDance|[upkeep]	-weather	3	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	8
|-weather|none	-weather	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-prepare|p2b: Nihilego|Meteor Beam	-prepare	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-anim|p2b: Nihilego|Meteor Beam|p1b: Mudsdale	-anim	4	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|move|p2b: Nihilego|Meteor Beam|p1a: Glaceon|[from]lockedmove	move	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-item|p1b: Dedenne|Sitrus Berry|[from] move: Recycle	-item	4	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-fail|p2a: Regice|unboost|[from] ability: Clear Body|[of] p2a: Regice	-fail	5	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
"|request|{""active"":[{""moves"":[{""move"":""Struggle"",""id"":""struggle"",""target"":""randomNormal"",""disabled"":false}]},{""moves"":[{""move"":""Recover"",""id"":""recover"",""pp"":0,""maxpp"":16,""target"":""self"",""disabled"":true},{""move"":""Curse"",""id"":""curse"",""pp"":7,""maxpp"":16,""target"":""self"",""disabled"":false},{""move"":""Body Press"",""id"":""bodypress"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false},{""move"":""Avalanche"",""id"":""avalanche"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxguard"",""target"":""self"",""disabled"":true},{""move"":""maxguard"",""target"":""self""},{""move"":""maxknuckle"",""target"":""adjacentFoe""},{""move"":""maxhailstorm"",""target"":""adjacentFoe""}]}}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Slowking"",""details"":""Slowking-Galar, L86, F"",""condition"":""224/304"",""active"":true,""stats"":{""atk"":116,""def"":187,""spa"":238,""spd"":238,""spe"":101},""moves"":[""sludgebomb"",""trick"",""fireblast"",""psychic""],""baseAbility"":""regenerator"",""item"":""choicespecs"",""pokeball"":""pokeball"",""ability"":""regenerator""},{""ident"":""p1: Avalugg"",""details"":""Avalugg, L88, M"",""condition"":""310/310"",""active"":true,""stats"":{""atk"":256,""def"":374,""spa"":128,""spd"":131,""spe"":100},""moves"":[""recover"",""curse"",""bodypress"",""avalanche""],""baseAbility"":""sturdy"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""sturdy""},{""ident"":""p1: Flareon"",""details"":""Flareon, L88, M"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":279,""def"":156,""spa"":217,""spd"":244,""spe"":165},""moves"":[""protect"",""superpower"",""flamecharge"",""flareblitz""],""baseAbility"":""guts"",""item"":""toxicorb"",""pokeball"":""pokeball"",""ability"":""guts""},{""ident"":""p1: Guzzlord"",""details"":""Guzzlord, L88"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":228,""def"":144,""spa"":221,""spd"":144,""spe"":126},""moves"":[""knockoff"",""protect"",""fireblast"",""dracometeor""],""baseAbility"":""beastboost"",""item"":"""",""pokeball"":""pokeball"",""ability"":""beastboost""},{""ident"":""p1: Sudowoodo"",""details"":""Sudowoodo, L90, M"",""condition"":""272/272"",""active"":false,""stats"":{""atk"":231,""def"":258,""spa"":105,""spd"":168,""spe"":105},""moves"":[""protect"",""bodypress"",""woodhammer"",""headsmash""],""baseAbility"":""rockhead"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""rockhead""},{""ident"":""p1: Latios"",""details"":""Latios, L80, M"",""condition"":""259/259"",""active"":false,""stats"":{""atk"":149,""def"":174,""spa"":254,""spd"":222,""spe"":222},""moves"":[""roost"",""dracometeor"",""tailwind"",""psyshock""],""baseAbility"":""levitate"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""levitate""}]},""rqid"":76}"	request	2	144	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-boost|p2a: Regice|atk|2|[from] item: Weakness Policy	-boost	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-start|p2a: Inteleon|move: Focus Energy	-start	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
"|request|{""active"":[{""moves"":[{""move"":""Shadow Ball"",""id"":""shadowball"",""pp"":20,""maxpp"":24,""target"":""normal"",""disabled"":false},{""move"":""Protect"",""id"":""protect"",""pp"":16,""maxpp"":16,""target"":""self"",""disabled"":false},{""move"":""Nasty Plot"",""id"":""nastyplot"",""pp"":32,""maxpp"":32,""target"":""self"",""disabled"":false},{""move"":""Psychic"",""id"":""psychic"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxphantasm"",""target"":""adjacentFoe""},{""move"":""maxguard"",""target"":""self""},{""move"":""maxguard"",""target"":""self""},{""move"":""maxmindstorm"",""target"":""adjacentFoe""}]}},{""moves"":[{""move"":""Meteor Beam"",""id"":""meteorbeam""}],""trapped"":true}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Alakazam"",""details"":""Alakazam, L80, M"",""condition"":""219/219"",""active"":true,""stats"":{""atk"":85,""def"":118,""spa"":262,""spd"":198,""spe"":238},""moves"":[""shadowball"",""protect"",""nastyplot"",""psychic""],""baseAbility"":""magicguard"",""item"":""lifeorb"",""pokeball"":""pokeball"",""ability"":""magicguard""},{""ident"":""p1: Nihilego"",""details"":""Nihilego, L81"",""condition"":""69/309"",""active"":true,""stats"":{""atk"":90,""def"":123,""spa"":252,""spd"":252,""spe"":213},""moves"":[""meteorbeam"",""thunderbolt"",""protect"",""sludgebomb""],""baseAbility"":""beastboost"",""item"":"""",""pokeball"":""pokeball"",""ability"":""beastboost""},{""ident"":""p1: Miltank"",""details"":""Miltank, L86, F"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":187,""def"":230,""spa"":118,""spd"":170,""spe"":221},""moves"":[""bodypress"",""protect"",""rockslide"",""bodyslam""],""baseAbility"":""thickfat"",""item"":""lifeorb"",""pokeball"":""pokeball"",""ability"":""thickfat""},{""ident"":""p1: Wishiwashi"",""details"":""Wishiwashi, L88, M"",""condition"":""222/222"",""active"":false,""stats"":{""atk"":85,""def"":85,""spa"":94,""spd"":94,""spe"":121},""moves"":[""protect"",""earthquake"",""muddywater"",""hydropump""],""baseAbility"":""schooling"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""schooling""},{""ident"":""p1: Kingdra"",""details"":""Kingdra, L82, F"",""condition"":""257/257"",""active"":false,""stats"":{""atk"":160,""def"":203,""spa"":203,""spd"":203,""spe"":187},""moves"":[""icebeam"",""dracometeor"",""hydropump"",""muddywater""],""baseAbility"":""swiftswim"",""item"":""choicespecs"",""pokeball"":""pokeball"",""ability"":""swiftswim""},{""ident"":""p1: Flapple"",""details"":""Flapple, L89, F"",""condition"":""269/269"",""active"":false,""stats"":{""atk"":247,""def"":193,""spa"":220,""spd"":158,""spe"":175},""moves"":[""dragondance"",""gravapple"",""dragonrush"",""protect""],""baseAbility"":""ripen"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""ripen""}]},""rqid"":16}"	request	2	142	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-singleturn|p1a: Alakazam|move: Instruct|[of] p2b: Oranguru	-singleturn	4	3	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
|-item|p2b: Steelix|Sitrus Berry|[from] ability: Frisk|[of] p1b: Gourgeist|[identify]	-item	6	3	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
"|request|{""active"":[{""moves"":[{""move"":""Swords Dance"",""id"":""swordsdance"",""pp"":32,""maxpp"":32,""target"":""self"",""disabled"":false},{""move"":""Psychic Fangs"",""id"":""psychicfangs"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false},{""move"":""Protect"",""id"":""protect"",""pp"":16,""maxpp"":16,""target"":""self"",""disabled"":false},{""move"":""Play Rough"",""id"":""playrough"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false}]},{""moves"":[{""move"":""Protect"",""id"":""protect"",""pp"":16,""maxpp"":16,""target"":""self"",""disabled"":false},{""move"":""Taunt"",""id"":""taunt"",""pp"":32,""maxpp"":32,""target"":""normal"",""disabled"":false},{""move"":""Poison Jab"",""id"":""poisonjab"",""pp"":32,""maxpp"":32,""target"":""normal"",""disabled"":false},{""move"":""Knock Off"",""id"":""knockoff"",""pp"":32,""maxpp"":32,""target"":""normal"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxguard"",""target"":""self""},{""move"":""maxguard"",""target"":""self""},{""move"":""maxooze"",""target"":""adjacentFoe""},{""move"":""maxdarkness"",""target"":""adjacentFoe""}]}}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Zacian"",""details"":""Zacian, L72"",""condition"":""251/251"",""active"":true,""stats"":{""atk"":229,""def"":208,""spa"":157,""spd"":208,""spe"":241},""moves"":[""swordsdance"",""psychicfangs"",""protect"",""playrough""],""baseAbility"":""intrepidsword"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""intrepidsword""},{""ident"":""p1: Drapion"",""details"":""Drapion, L88, F"",""condition"":""266/266"",""active"":true,""stats"":{""atk"":209,""def"":244,""spa"":156,""spd"":182,""spe"":217},""moves"":[""protect"",""taunt"",""poisonjab"",""knockoff""],""baseAbility"":""sniper"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""sniper""},{""ident"":""p1: Lunala"",""details"":""Lunala, L74"",""condition"":""325/325"",""active"":false,""stats"":{""atk"":172,""def"":175,""spa"":246,""spd"":201,""spe"":187},""moves"":[""moongeistbeam"",""calmmind"",""protect"",""psyshock""],""baseAbility"":""shadowshield"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""shadowshield""},{""ident"":""p1: Kommo-o"",""details"":""Kommo-o, L80, F"",""condition"":""251/251"",""active"":false,""stats"":{""atk"":181,""def"":246,""spa"":206,""spd"":214,""spe"":182},""moves"":[""dracometeor"",""irondefense"",""protect"",""bodypress""],""baseAbility"":""bulletproof"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""bulletproof""},{""ident"":""p1: Rotom"",""details"":""Rotom-Frost, L86"",""condition"":""226/226"",""active"":false,""stats"":{""atk"":116,""def"":233,""spa"":230,""spd"":233,""spe"":197},""moves"":[""blizzard"",""protect"",""nastyplot"",""thunderbolt""],""baseAbility"":""levitate"",""item"":""blunderpolicy"",""pokeball"":""pokeball"",""ability"":""levitate""},{""ident"":""p1: Whiscash"",""details"":""Whiscash, L90, F"",""condition"":""344/344"",""active"":false,""stats"":{""atk"":192,""def"":183,""spa"":188,""spd"":179,""spe"":159},""moves"":[""protect"",""earthquake"",""dragondance"",""liquidation""],""baseAbility"":""oblivious"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""oblivious""}]},""rqid"":4}"	request	2	163	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-formechange|p1b: Cramorant|Cramorant-Gulping|	-formechange	4	1	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-activate|p2b: Metagross|move: Trick|[of] p1a: Rotom	-activate	4	3	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
|move|p1a: Liepard|Super Fang|p2a: Walrein|[from]move: Copycat	move	5	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-heal|p2a: Arctovish|87/100|[from] ability: Water Absorb|[of] p1b: Primarina	-heal	5	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
|-damage|p1b: Giratina|301/344 par|[from] Leech Seed|[of] p2a: Gourgeist	-damage	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
|-heal|p2a: Gourgeist|59/100|[silent]	-heal	4	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	8
|-fieldstart|move: Trick Room|[of] p1a: Trevenant	-fieldstart	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
|-start|p2a: Glalie|Substitute	-start	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-fail|p2a: Glalie|move: Substitute	-fail	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-immune|p1b: Shedinja|[from] ability: Wonder Guard	-immune	3	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-end|p1b: Shedinja|move: Taunt	-end	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-start|p1b: Avalugg|Disable|Curse	-start	4	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-activate|p2a: Glalie|move: Substitute|[damage]	-activate	4	2	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|cant|p1b: Avalugg|Disable|Curse	cant	4	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-start|p1a: Luxray|Disable|Play Rough|[from] ability: Cursed Body|[of] p2a: Gengar	-start	6	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
"|request|{""active"":[{""moves"":[{""move"":""Strength Sap"",""id"":""strengthsap"",""pp"":0,""maxpp"":16,""target"":""normal"",""disabled"":true},{""move"":""Ice Beam"",""id"":""icebeam"",""pp"":10,""maxpp"":16,""target"":""normal"",""disabled"":true},{""move"":""Hydro Pump"",""id"":""hydropump"",""pp"":0,""maxpp"":8,""target"":""normal"",""disabled"":true},{""move"":""Shadow Ball"",""id"":""shadowball"",""pp"":24,""maxpp"":24,""target"":""normal"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxguard"",""target"":""self"",""disabled"":true},{""move"":""maxhailstorm"",""target"":""adjacentFoe""},{""move"":""maxgeyser"",""target"":""adjacentFoe"",""disabled"":true},{""move"":""maxphantasm"",""target"":""adjacentFoe""}]}},{""moves"":[{""move"":""Curse"",""id"":""curse"",""pp"":0,""maxpp"":16,""target"":""self"",""disabled"":true},{""move"":""Protect"",""id"":""protect"",""pp"":8,""maxpp"":16,""target"":""self"",""disabled"":false},{""move"":""Body Press"",""id"":""bodypress"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false},{""move"":""Avalanche"",""id"":""avalanche"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxguard"",""target"":""self"",""disabled"":true},{""move"":""maxguard"",""target"":""self""},{""move"":""maxknuckle"",""target"":""adjacentFoe""},{""move"":""maxhailstorm"",""target"":""adjacentFoe""}]}}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Cursola"",""details"":""Cursola, L88, F"",""condition"":""249/249"",""active"":true,""stats"":{""atk"":172,""def"":138,""spa"":305,""spd"":279,""spe"":103},""moves"":[""strengthsap"",""icebeam"",""hydropump"",""shadowball""],""baseAbility"":""weakarmor"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""weakarmor""},{""ident"":""p1: Avalugg"",""details"":""Avalugg, L88, F"",""condition"":""298/310"",""active"":true,""stats"":{""atk"":256,""def"":374,""spa"":128,""spd"":131,""spe"":100},""moves"":[""curse"",""protect"",""bodypress"",""avalanche""],""baseAbility"":""sturdy"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""sturdy""},{""ident"":""p1: Druddigon"",""details"":""Druddigon, L87, F"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":259,""def"":206,""spa"":154,""spd"":206,""spe"":133},""moves"":[""dragonclaw"",""gunkshot"",""suckerpunch"",""protect""],""baseAbility"":""sheerforce"",""item"":""lifeorb"",""pokeball"":""pokeball"",""ability"":""sheerforce""},{""ident"":""p1: Giratina"",""details"":""Giratina, L74"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":153,""def"":221,""spa"":191,""spd"":221,""spe"":176},""moves"":[""shadowball"",""rest"",""dragonpulse"",""calmmind""],""baseAbility"":""telepathy"",""item"":""chestoberry"",""pokeball"":""pokeball"",""ability"":""telepathy""},{""ident"":""p1: Krookodile"",""details"":""Krookodile, L81, M"",""condition"":""287/287"",""active"":false,""stats"":{""atk"":236,""def"":176,""spa"":152,""spd"":160,""spe"":196},""moves"":[""knockoff"",""taunt"",""rockslide"",""highhorsepower""],""baseAbility"":""intimidate"",""item"":""lifeorb"",""pokeball"":""pokeball"",""ability"":""intimidate""},{""ident"":""p1: Necrozma"",""details"":""Necrozma, L80"",""condition"":""286/286"",""active"":false,""stats"":{""atk"":176,""def"":208,""spa"":249,""spd"":189,""spe"":173},""moves"":[""protect"",""heatwave"",""calmmind"",""photongeyser""],""baseAbility"":""prismarmor"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""prismarmor""}]},""rqid"":92}"	request	2	177	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-start|p2b: Cinderace|typechange|Dark|[from] ability: Libero	-start	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-sidestart|p1: colress-gpt|Reflect	-sidestart	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-activate|p2b: Alakazam|confusion	-activate	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
"|request|{""active"":[{""moves"":[{""move"":""Acupressure"",""id"":""acupressure"",""pp"":48,""maxpp"":48,""target"":""adjacentAllyOrSelf"",""disabled"":false},{""move"":""Leech Seed"",""id"":""leechseed"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false},{""move"":""Leaf Storm"",""id"":""leafstorm"",""pp"":8,""maxpp"":8,""target"":""normal"",""disabled"":false},{""move"":""Spiky Shield"",""id"":""spikyshield"",""pp"":16,""maxpp"":16,""target"":""self"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxguard"",""target"":""self""},{""move"":""maxguard"",""target"":""self""},{""move"":""maxovergrowth"",""target"":""adjacentFoe""},{""move"":""maxguard"",""target"":""self""}]}},{""moves"":[{""move"":""Struggle"",""id"":""struggle"",""target"":""randomNormal"",""disabled"":false}]}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Maractus"",""details"":""Maractus, L96, F"",""condition"":""299/299"",""active"":true,""stats"":{""atk"":170,""def"":183,""spa"":258,""spd"":183,""spe"":170},""moves"":[""acupressure"",""leechseed"",""leafstorm"",""spikyshield""],""baseAbility"":""stormdrain"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""stormdrain""},{""ident"":""p1: Dusknoir"",""details"":""Dusknoir, L86, M"",""condition"":""9/218"",""active"":true,""stats"":{""atk"":221,""def"":281,""spa"":161,""spd"":281,""spe"":82},""moves"":[""trickroom"",""poltergeist"",""icepunch"",""willowisp""],""baseAbility"":""frisk"",""item"":""choicescarf"",""pokeball"":""pokeball"",""ability"":""frisk""},{""ident"":""p1: Lickilicky"",""details"":""Lickilicky, L88, M"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":200,""def"":217,""spa"":191,""spd"":217,""spe"":138},""moves"":[""icywind"",""knockoff"",""explosion"",""bodyslam""],""baseAbility"":""oblivious"",""item"":"""",""pokeball"":""pokeball"",""ability"":""oblivious""},{""ident"":""p1: Marshadow"",""details"":""Marshadow, L72"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":222,""def"":157,""spa"":172,""spd"":172,""spe"":222},""moves"":[""spectralthief"",""closecombat"",""protect"",""shadowsneak""],""baseAbility"":""technician"",""item"":""lifeorb"",""pokeball"":""pokeball"",""ability"":""technician""},{""ident"":""p1: Whiscash"",""details"":""Whiscash, L90, F"",""condition"":""344/344"",""active"":false,""stats"":{""atk"":192,""def"":183,""spa"":188,""spd"":179,""spe"":159},""moves"":[""dragondance"",""liquidation"",""protect"",""earthquake""],""baseAbility"":""oblivious"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""oblivious""},{""ident"":""p1: Tapu Fini"",""details"":""Tapu Fini, L80"",""condition"":""243/243"",""active"":false,""stats"":{""atk"":125,""def"":230,""spa"":198,""spd"":254,""spe"":182},""moves"":[""muddywater"",""protect"",""haze"",""moonblast""],""baseAbility"":""mistysurge"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""mistysurge""}]},""rqid"":24}"	request	2	143	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-fail|p2a: Whiscash|unboost|Attack|[from] ability: Oblivious|[of] p2a: Whiscash	-fail	6	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
|-ability|p2b: Gardevoir|Download|[from] ability: Trace|[of] p1b: Genesect	-ability	5	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
|-sideend|p1: colress-gpt|Reflect	-sideend	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
